zona;secao;cargo;numero;nome;votos;partido;coligacao
109;123;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;2;PP;PP
109;123;Deputado Estadual;11113;ALMIR BIÉ;2;PP;PP
109;123;Deputado Estadual;11222;DR VICTOR GURGEL;2;PP;PP
109;123;Deputado Estadual;11444;LEONARDO PINHEIRO;8;PP;PP
109;123;Deputado Estadual;12000;EVANDRO LEITÃO;1;PDT;PDT
109;123;Deputado Estadual;12123;CLÁUDIO PINHO;8;PDT;PDT
109;123;Deputado Estadual;12127;HELAINE COELHO;25;PDT;PDT
109;123;Deputado Estadual;12300;QUEIROZ FILHO;3;PDT;PDT
109;123;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13132;ACRISIO SENA;7;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13234;GUILHERME SAMPAIO;2;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13333;MOISES BRAZ;5;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13777;NIZO;4;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;13789;JULINHO;7;PT;(PT/PC do B/PV)
109;123;Deputado Estadual;15115;CARLOS BANDEIRA;1;MDB;MDB
109;123;Deputado Estadual;15123;AUDIC MOTA;1;MDB;MDB
109;123;Deputado Estadual;15333;DANNIEL OLIVEIRA;2;MDB;MDB
109;123;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;123;Deputado Estadual;22010;BEZERRA DE MENESES;1;PL;PL
109;123;Deputado Estadual;22022;CARMELO NETO;3;PL;PL
109;123;Deputado Estadual;22222;PR.ALCIDES FERNANDES;3;PL;PL
109;123;Deputado Estadual;22555;MARTA GONÇALVES;63;PL;PL
109;123;Deputado Estadual;22777;DRA SILVANA;4;PL;PL
109;123;Deputado Estadual;23192;MARTINHA - A SAÚDE RESISTE;1;CIDADANIA;(PSDB/CIDADANIA)
109;123;Deputado Estadual;33123;ALCY PINHEIRO;1;PMN;PMN
109;123;Deputado Estadual;33333;ANNE MORAIS;1;PMN;PMN
109;123;Deputado Estadual;33700;DENIS BRITO;1;PMN;PMN
109;123;Deputado Estadual;44123;TONY BRITO;1;UNIÃO;UNIÃO
109;123;Deputado Estadual;44244;JULIANA DUARTE;1;UNIÃO;UNIÃO
109;123;Deputado Estadual;44444;ENEAS GOES;1;UNIÃO;UNIÃO
109;123;Deputado Estadual;44567;MAGNOLIA ROCHA;3;UNIÃO;UNIÃO
109;123;Deputado Estadual;44777;FIRMO CAMURÇA;1;UNIÃO;UNIÃO
109;123;Deputado Estadual;44888;DR. OSCAR RODRIGUES;5;UNIÃO;UNIÃO
109;123;Deputado Estadual;55333;SIMÃO PEDRO;1;PSD;PSD
109;123;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;123;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;123;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
109;123;Deputado Estadual;70007;DANILO LOPES;2;AVANTE;AVANTE
109;123;Deputado Estadual;70123;TOMAZ HOLANDA;6;AVANTE;AVANTE
109;123;Deputado Estadual;70777;CORONEL ADRIANIZIO PAULO;1;AVANTE;AVANTE
109;123;Deputado Estadual;11;LEGENDA PP;1;PP;PP
109;123;Deputado Estadual;12;LEGENDA PDT;4;PDT;PDT
109;123;Deputado Estadual;13;LEGENDA PT;7;PT;PT
109;123;Deputado Estadual;23;LEGENDA CIDADANIA;1;CIDADANIA;CIDADANIA
109;123;Deputado Estadual;45;LEGENDA PSDB;2;PSDB;PSDB
109;123;Deputado Estadual;55;LEGENDA PSD;2;PSD;PSD
109;123;Deputado Estadual;65;LEGENDA PC do B;1;PC do B;PC do B
109;123;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;123;Deputado Estadual;95;BRANCOS;5;;
109;123;Deputado Estadual;96;NULOS;5;;
109;124;Presidente;12;CIRO GOMES;9;PDT;PDT
109;124;Presidente;13;LULA;131;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;124;Presidente;14;PADRE KELMON;1;PTB;PTB
109;124;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
109;124;Presidente;22;JAIR BOLSONARO;71;PL;PP, REPUBLICANOS, PL
109;124;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
109;124;Presidente;95;BRANCOS;3;;
109;124;Presidente;96;NULOS;3;;
109;124;Governador;12;ROBERTO CLÁUDIO;18;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;124;Governador;13;ELMANO DE FREITAS;101;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;124;Governador;44;CAPITÃO WAGNER;85;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;124;Governador;95;BRANCOS;9;;
109;124;Governador;96;NULOS;8;;
109;124;Senador;131;CAMILO;124;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;124;Senador;555;ERIKA AMORIM;6;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;124;Senador;700;KAMILA CARDOSO;66;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;124;Senador;95;BRANCOS;10;;
109;124;Senador;96;NULOS;15;;
109;124;Deputado Federal;1010;RONALDO MARTINS;3;REPUBLICANOS;REPUBLICANOS
109;124;Deputado Federal;1016;PR RODRIGO MATOS;1;REPUBLICANOS;REPUBLICANOS
109;124;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;124;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
109;124;Deputado Federal;1112;GOMES FARIAS;1;PP;PP
109;124;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
109;124;Deputado Federal;1213;IDILVAN;13;PDT;PDT
109;124;Deputado Federal;1214;EDUARDO BISMARCK;11;PDT;PDT
109;124;Deputado Federal;1222;ROSÂNIA RAMALHO;1;PDT;PDT
109;124;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
109;124;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
109;124;Deputado Federal;1313;LUIZIANNE LINS;7;PT;(PT/PC do B/PV)
109;124;Deputado Federal;1322;GUIMARÃES DO PT;1;PT;(PT/PC do B/PV)
109;124;Deputado Federal;1500;ÉRICO JOVINO;1;MDB;MDB
109;124;Deputado Federal;1515;MOACENY FÉLIX;1;MDB;MDB
109;124;Deputado Federal;1533;EUNÍCIO;5;MDB;MDB
109;124;Deputado Federal;1580;CÍCERO ANIMAL DAS PISTAS;1;MDB;MDB
109;124;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
109;124;Deputado Federal;2201;DELEGADO CAVALCANTE;3;PL;PL
109;124;Deputado Federal;2210;CORONEL AGINALDO;4;PL;PL
109;124;Deputado Federal;2211;YURY DO PAREDÃO;1;PL;PL
109;124;Deputado Federal;2222;ANDRÉ FERNANDES;2;PL;PL
109;124;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;124;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
109;124;Deputado Federal;2277;DR JAZIEL;7;PL;PL
109;124;Deputado Federal;2299;MATHEUS NORONHA;5;PL;PL
109;124;Deputado Federal;4050;HEITOR HOLANDA;1;PSB;PSB
109;124;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
109;124;Deputado Federal;4422;JULIERME SENA;1;UNIÃO;UNIÃO
109;124;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;3;UNIÃO;UNIÃO
109;124;Deputado Federal;4444;HEITOR FREIRE;3;UNIÃO;UNIÃO
109;124;Deputado Federal;4445;DAMIÃO TENORIO;5;UNIÃO;UNIÃO
109;124;Deputado Federal;4447;DANILO FORTE;4;UNIÃO;UNIÃO
109;124;Deputado Federal;4456;DAYANY DO CAPITÃO;3;UNIÃO;UNIÃO
109;124;Deputado Federal;4477;FERNANDA PESSOA;11;UNIÃO;UNIÃO
109;124;Deputado Federal;4488;MOSES RODRIGUES;8;UNIÃO;UNIÃO
109;124;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
109;124;Deputado Federal;5044;LÍDIA DO BORA DE RUMA;2;PSOL;(PSOL/REDE)
109;124;Deputado Federal;5050;AILTON LOPES;1;PSOL;(PSOL/REDE)
109;124;Deputado Federal;5055;GABRIEL BIOLOGIA;2;PSOL;(PSOL/REDE)
109;124;Deputado Federal;5511;CÉLIO STUDART;7;PSD;PSD
109;124;Deputado Federal;5533;LUIZ GASTÃO;9;PSD;PSD
109;124;Deputado Federal;5555;DOMINGOS NETO;59;PSD;PSD
109;124;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
109;124;Deputado Federal;6565;INÁCIO ARRUDA;3;PC do B;(PT/PC do B/PV)
109;124;Deputado Federal;9090;ADILSON PINHO;1;PROS;PROS
109;124;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
109;124;Deputado Federal;13;LEGENDA PT;1;PT;PT
109;124;Deputado Federal;14;LEGENDA PTB;1;PTB;PTB
109;124;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;124;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
109;124;Deputado Federal;95;BRANCOS;7;;
109;124;Deputado Federal;96;NULOS;3;;
109;124;Deputado Estadual;10123;DAVID DURAND;1;REPUBLICANOS;REPUBLICANOS
109;124;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
109;124;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;4;PP;PP
109;124;Deputado Estadual;11113;ALMIR BIÉ;3;PP;PP
109;124;Deputado Estadual;11222;DR VICTOR GURGEL;1;PP;PP
109;124;Deputado Estadual;11444;LEONARDO PINHEIRO;4;PP;PP
109;124;Deputado Estadual;12123;CLÁUDIO PINHO;2;PDT;PDT
109;124;Deputado Estadual;12127;HELAINE COELHO;28;PDT;PDT
109;124;Deputado Estadual;12333;MARCOS SOBREIRA;1;PDT;PDT
109;124;Deputado Estadual;12345;LIA GOMES;1;PDT;PDT
109;124;Deputado Estadual;12999;BRUNO PEDROSA;2;PDT;PDT
109;124;Deputado Estadual;13013;DRA. DENISE;1;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13132;ACRISIO SENA;6;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13234;GUILHERME SAMPAIO;2;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13777;NIZO;1;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;13789;JULINHO;10;PT;(PT/PC do B/PV)
109;124;Deputado Estadual;15331;CLAUDIA HELENA;1;MDB;MDB
109;124;Deputado Estadual;15333;DANNIEL OLIVEIRA;1;MDB;MDB
109;124;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;124;Deputado Estadual;22010;BEZERRA DE MENESES;4;PL;PL
109;124;Deputado Estadual;22022;CARMELO NETO;2;PL;PL
109;124;Deputado Estadual;22222;PR.ALCIDES FERNANDES;1;PL;PL
109;124;Deputado Estadual;22555;MARTA GONÇALVES;58;PL;PL
109;124;Deputado Estadual;22777;DRA SILVANA;10;PL;PL
109;124;Deputado Estadual;33145;DR DANIEL VIANA;1;PMN;PMN
109;124;Deputado Estadual;33300;MIRIS SALMITO;1;PMN;PMN
109;124;Deputado Estadual;44027;PROFESSOR CARDOSO NETO;1;UNIÃO;UNIÃO
109;124;Deputado Estadual;44190;SARGENTO REGINAURO;3;UNIÃO;UNIÃO
109;124;Deputado Estadual;44333;HEITOR FÉRRER;2;UNIÃO;UNIÃO
109;124;Deputado Estadual;44567;MAGNOLIA ROCHA;4;UNIÃO;UNIÃO
109;124;Deputado Estadual;44777;FIRMO CAMURÇA;8;UNIÃO;UNIÃO
109;124;Deputado Estadual;44888;DR. OSCAR RODRIGUES;4;UNIÃO;UNIÃO
109;124;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
109;124;Deputado Estadual;45222;GERARDO OLIVEIRA;1;PSDB;(PSDB/CIDADANIA)
109;124;Deputado Estadual;45777;MARIA DO POVO;1;PSDB;(PSDB/CIDADANIA)
109;124;Deputado Estadual;50013;LÉO SURICATE;3;PSOL;(PSOL/REDE)
109;124;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
109;124;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;124;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
109;124;Deputado Estadual;70000;TAM DE OLIVEIRA;3;AVANTE;AVANTE
109;124;Deputado Estadual;70123;TOMAZ HOLANDA;4;AVANTE;AVANTE
109;124;Deputado Estadual;90180;FABIO MARANGONI;1;PROS;PROS
109;124;Deputado Estadual;11;LEGENDA PP;2;PP;PP
109;124;Deputado Estadual;12;LEGENDA PDT;3;PDT;PDT
109;124;Deputado Estadual;13;LEGENDA PT;6;PT;PT
109;124;Deputado Estadual;15;LEGENDA MDB;1;MDB;MDB
109;124;Deputado Estadual;22;LEGENDA PL;3;PL;PL
109;124;Deputado Estadual;70;LEGENDA AVANTE;4;AVANTE;AVANTE
109;124;Deputado Estadual;95;BRANCOS;7;;
109;124;Deputado Estadual;96;NULOS;4;;
109;125;Presidente;12;CIRO GOMES;13;PDT;PDT
109;125;Presidente;13;LULA;132;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;125;Presidente;22;JAIR BOLSONARO;50;PL;PP, REPUBLICANOS, PL
109;125;Presidente;95;BRANCOS;4;;
109;125;Presidente;96;NULOS;5;;
109;125;Governador;12;ROBERTO CLÁUDIO;14;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;125;Governador;13;ELMANO DE FREITAS;113;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;125;Governador;44;CAPITÃO WAGNER;62;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;125;Governador;95;BRANCOS;4;;
109;125;Governador;96;NULOS;11;;
109;125;Senador;131;CAMILO;128;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;125;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;125;Senador;700;KAMILA CARDOSO;44;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;125;Senador;95;BRANCOS;9;;
109;125;Senador;96;NULOS;18;;
109;125;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;125;Deputado Federal;1016;PR RODRIGO MATOS;1;REPUBLICANOS;REPUBLICANOS
109;125;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
109;125;Deputado Federal;1112;GOMES FARIAS;1;PP;PP
109;125;Deputado Federal;1155;THIAGO ESMERALDO;1;PP;PP
109;125;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
109;125;Deputado Federal;1213;IDILVAN;7;PDT;PDT
109;125;Deputado Federal;1214;EDUARDO BISMARCK;10;PDT;PDT
109;125;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
109;125;Deputado Federal;1269;ELAYNE CARVALHO;1;PDT;PDT
109;125;Deputado Federal;1313;LUIZIANNE LINS;4;PT;(PT/PC do B/PV)
109;125;Deputado Federal;1322;GUIMARÃES DO PT;4;PT;(PT/PC do B/PV)
109;125;Deputado Federal;1533;EUNÍCIO;6;MDB;MDB
109;125;Deputado Federal;1588;REGINA VILLELA;1;MDB;MDB
109;125;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
109;125;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
109;125;Deputado Federal;2210;CORONEL AGINALDO;2;PL;PL
109;125;Deputado Federal;2222;ANDRÉ FERNANDES;2;PL;PL
109;125;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;125;Deputado Federal;2277;DR JAZIEL;4;PL;PL
109;125;Deputado Federal;2288;PRISCILA COSTA;1;PL;PL
109;125;Deputado Federal;2299;MATHEUS NORONHA;7;PL;PL
109;125;Deputado Federal;2323;MORONI;2;CIDADANIA;(PSDB/CIDADANIA)
109;125;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
109;125;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;2;UNIÃO;UNIÃO
109;125;Deputado Federal;4444;HEITOR FREIRE;4;UNIÃO;UNIÃO
109;125;Deputado Federal;4445;DAMIÃO TENORIO;1;UNIÃO;UNIÃO
109;125;Deputado Federal;4447;DANILO FORTE;3;UNIÃO;UNIÃO
109;125;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
109;125;Deputado Federal;4466;PATRICIA MARXS;1;UNIÃO;UNIÃO
109;125;Deputado Federal;4477;FERNANDA PESSOA;7;UNIÃO;UNIÃO
109;125;Deputado Federal;4488;MOSES RODRIGUES;9;UNIÃO;UNIÃO
109;125;Deputado Federal;5013;ADELITA MONTEIRO;1;PSOL;(PSOL/REDE)
109;125;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;125;Deputado Federal;5511;CÉLIO STUDART;5;PSD;PSD
109;125;Deputado Federal;5533;LUIZ GASTÃO;14;PSD;PSD
109;125;Deputado Federal;5555;DOMINGOS NETO;58;PSD;PSD
109;125;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
109;125;Deputado Federal;7033;PASTOR AIRTON SILVA;1;AVANTE;AVANTE
109;125;Deputado Federal;7040;CHICO ANTÔNIO;2;AVANTE;AVANTE
109;125;Deputado Federal;12;LEGENDA PDT;2;PDT;PDT
109;125;Deputado Federal;13;LEGENDA PT;2;PT;PT
109;125;Deputado Federal;29;LEGENDA PCO;1;PCO;PCO
109;125;Deputado Federal;55;LEGENDA PSD;3;PSD;PSD
109;125;Deputado Federal;95;BRANCOS;14;;
109;125;Deputado Federal;96;NULOS;6;;
109;125;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;2;REPUBLICANOS;REPUBLICANOS
109;125;Deputado Estadual;10123;DAVID DURAND;2;REPUBLICANOS;REPUBLICANOS
109;125;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;3;PP;PP
109;125;Deputado Estadual;11113;ALMIR BIÉ;7;PP;PP
109;125;Deputado Estadual;11444;LEONARDO PINHEIRO;12;PP;PP
109;125;Deputado Estadual;12111;ANTONIO HENRIQUE;1;PDT;PDT
109;125;Deputado Estadual;12123;CLÁUDIO PINHO;3;PDT;PDT
109;125;Deputado Estadual;12127;HELAINE COELHO;29;PDT;PDT
109;125;Deputado Estadual;12500;SALMITO;1;PDT;PDT
109;125;Deputado Estadual;13013;DRA. DENISE;1;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13131;MARI LACERDA;2;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13132;ACRISIO SENA;2;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13133;LARISSA GASPAR;2;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13333;MOISES BRAZ;4;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;13789;JULINHO;12;PT;(PT/PC do B/PV)
109;125;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;125;Deputado Estadual;22010;BEZERRA DE MENESES;1;PL;PL
109;125;Deputado Estadual;22022;CARMELO NETO;1;PL;PL
109;125;Deputado Estadual;22555;MARTA GONÇALVES;33;PL;PL
109;125;Deputado Estadual;22777;DRA SILVANA;3;PL;PL
109;125;Deputado Estadual;22999;QUEIROZ DO POVO;1;PL;PL
109;125;Deputado Estadual;23123;LUANA RIBEIRO;1;CIDADANIA;(PSDB/CIDADANIA)
109;125;Deputado Estadual;23333;DOUTOR LEITÃO;1;CIDADANIA;(PSDB/CIDADANIA)
109;125;Deputado Estadual;33444;ADRIANO DO ESPORTE;1;PMN;PMN
109;125;Deputado Estadual;44027;PROFESSOR CARDOSO NETO;1;UNIÃO;UNIÃO
109;125;Deputado Estadual;44123;TONY BRITO;2;UNIÃO;UNIÃO
109;125;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
109;125;Deputado Estadual;44447;ISABELLE MUNGUBA;1;UNIÃO;UNIÃO
109;125;Deputado Estadual;44567;MAGNOLIA ROCHA;2;UNIÃO;UNIÃO
109;125;Deputado Estadual;44777;FIRMO CAMURÇA;6;UNIÃO;UNIÃO
109;125;Deputado Estadual;44888;DR. OSCAR RODRIGUES;6;UNIÃO;UNIÃO
109;125;Deputado Estadual;45999;FERREIRA ARAGÃO;1;PSDB;(PSDB/CIDADANIA)
109;125;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
109;125;Deputado Estadual;50113;NESTOR BEZERRA;1;PSOL;(PSOL/REDE)
109;125;Deputado Estadual;50500;RENATO ROSENO;2;PSOL;(PSOL/REDE)
109;125;Deputado Estadual;55234;DR. LUCÍLVIO GIRÃO;1;PSD;PSD
109;125;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;125;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;125;Deputado Estadual;70123;TOMAZ HOLANDA;8;AVANTE;AVANTE
109;125;Deputado Estadual;70345;MARQUINHO TIRADENTES;1;AVANTE;AVANTE
109;125;Deputado Estadual;11;LEGENDA PP;2;PP;PP
109;125;Deputado Estadual;12;LEGENDA PDT;1;PDT;PDT
109;125;Deputado Estadual;13;LEGENDA PT;9;PT;PT
109;125;Deputado Estadual;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
109;125;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
109;125;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;125;Deputado Estadual;95;BRANCOS;13;;
109;125;Deputado Estadual;96;NULOS;11;;
109;126;Presidente;12;CIRO GOMES;13;PDT;PDT
109;126;Presidente;13;LULA;131;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;126;Presidente;15;SIMONE TEBET;2;MDB;MDB, (PSDB/CIDADANIA), PODE
109;126;Presidente;22;JAIR BOLSONARO;71;PL;PP, REPUBLICANOS, PL
109;126;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
109;126;Presidente;95;BRANCOS;2;;
109;126;Presidente;96;NULOS;3;;
109;126;Governador;12;ROBERTO CLÁUDIO;19;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;126;Governador;13;ELMANO DE FREITAS;104;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;126;Governador;44;CAPITÃO WAGNER;89;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;126;Governador;95;BRANCOS;2;;
109;126;Governador;96;NULOS;11;;
109;126;Senador;131;CAMILO;135;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;126;Senador;555;ERIKA AMORIM;9;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;126;Senador;700;KAMILA CARDOSO;62;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;126;Senador;95;BRANCOS;7;;
109;126;Senador;96;NULOS;12;;
109;126;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;126;Deputado Federal;1030;VERISSIMO FREITAS;1;REPUBLICANOS;REPUBLICANOS
109;126;Deputado Federal;1111;AJ ALBUQUERQUE;5;PP;PP
109;126;Deputado Federal;1212;LEÔNIDAS CRISTINO;5;PDT;PDT
109;126;Deputado Federal;1213;IDILVAN;7;PDT;PDT
109;126;Deputado Federal;1214;EDUARDO BISMARCK;9;PDT;PDT
109;126;Deputado Federal;1221;MAURO FILHO;1;PDT;PDT
109;126;Deputado Federal;1233;ROBÉRIO MONTEIRO;4;PDT;PDT
109;126;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
109;126;Deputado Federal;1277;ADAIL JR;2;PDT;PDT
109;126;Deputado Federal;1292;ENFERMEIRA ANA PAULA;2;PDT;PDT
109;126;Deputado Federal;1313;LUIZIANNE LINS;10;PT;(PT/PC do B/PV)
109;126;Deputado Federal;1322;GUIMARÃES DO PT;1;PT;(PT/PC do B/PV)
109;126;Deputado Federal;1331;LEDA VASCONCELOS;1;PT;(PT/PC do B/PV)
109;126;Deputado Federal;1516;ABRAÃO LUCAS;1;MDB;MDB
109;126;Deputado Federal;1533;EUNÍCIO;2;MDB;MDB
109;126;Deputado Federal;2201;DELEGADO CAVALCANTE;1;PL;PL
109;126;Deputado Federal;2210;CORONEL AGINALDO;3;PL;PL
109;126;Deputado Federal;2222;ANDRÉ FERNANDES;4;PL;PL
109;126;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;126;Deputado Federal;2277;DR JAZIEL;9;PL;PL
109;126;Deputado Federal;2288;PRISCILA COSTA;4;PL;PL
109;126;Deputado Federal;2299;MATHEUS NORONHA;5;PL;PL
109;126;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
109;126;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;4;UNIÃO;UNIÃO
109;126;Deputado Federal;4444;HEITOR FREIRE;3;UNIÃO;UNIÃO
109;126;Deputado Federal;4445;DAMIÃO TENORIO;2;UNIÃO;UNIÃO
109;126;Deputado Federal;4447;DANILO FORTE;5;UNIÃO;UNIÃO
109;126;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
109;126;Deputado Federal;4477;FERNANDA PESSOA;7;UNIÃO;UNIÃO
109;126;Deputado Federal;4488;MOSES RODRIGUES;13;UNIÃO;UNIÃO
109;126;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
109;126;Deputado Federal;5050;AILTON LOPES;1;PSOL;(PSOL/REDE)
109;126;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;126;Deputado Federal;5500;NAUMI AMORIM;1;PSD;PSD
109;126;Deputado Federal;5511;CÉLIO STUDART;4;PSD;PSD
109;126;Deputado Federal;5533;LUIZ GASTÃO;13;PSD;PSD
109;126;Deputado Federal;5555;DOMINGOS NETO;67;PSD;PSD
109;126;Deputado Federal;5566;KELVYA ALBUQUERQUE;2;PSD;PSD
109;126;Deputado Federal;5567;POETA GERALDO AMANCIO;1;PSD;PSD
109;126;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;126;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
