Tribunal Regional Eleitoral do Ceará
Secretaria de Tecnologia da Informação
Resultados Eleitorais - Eleições Gerais 2022 - 1º Turno - 02/10/2022
Dados gerados em 22/10/2022 11:55:44 sujeitos a alterações

RESULTADO POR SEÇÃO - BOLETINS DAS URNAS

Município;Zona;Seção;Seções Agregadas;Cargo;Número;Nome para Urna;Votos;Partido;Partido/Federação/Coligação
PARAIPABA;109;135; ;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;135; ;Deputado Federal;5511;CÉLIO STUDART;1;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;5533;LUIZ GASTÃO;2;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;5555;DOMINGOS NETO;85;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;5588;ELIANE BRAZ;21;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;5599;EMANUEL MOTA;1;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Federal;7090;DALILA ELOY;1;AVANTE;AVANTE
PARAIPABA;109;135; ;Deputado Federal;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;135; ;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;135; ;Deputado Federal;13;LEGENDA PT;3;PT;PT
PARAIPABA;109;135; ;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;135; ;Deputado Federal;65;LEGENDA PC do B;1;PC do B;PC do B
PARAIPABA;109;135; ;Deputado Federal;95;BRANCOS;14; ; 
PARAIPABA;109;135; ;Deputado Federal;96;NULOS;4; ; 
PARAIPABA;109;135; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
PARAIPABA;109;135; ;Deputado Estadual;11113;ALMIR BIÉ;3;PP;PP
PARAIPABA;109;135; ;Deputado Estadual;11444;LEONARDO PINHEIRO;2;PP;PP
PARAIPABA;109;135; ;Deputado Estadual;12112;VANESSA VENÂNCIO;1;PDT;PDT
PARAIPABA;109;135; ;Deputado Estadual;12123;CLÁUDIO PINHO;5;PDT;PDT
PARAIPABA;109;135; ;Deputado Estadual;12127;HELAINE COELHO;24;PDT;PDT
PARAIPABA;109;135; ;Deputado Estadual;12344;JANNE RUTH;1;PDT;PDT
PARAIPABA;109;135; ;Deputado Estadual;13131;MARI LACERDA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;13132;ACRISIO SENA;4;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;13333;MOISES BRAZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;13777;NIZO ;24;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;13789;JULINHO;2;PT;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;15555;FELIPE AGUIAR;2;MDB;MDB
PARAIPABA;109;135; ;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
PARAIPABA;109;135; ;Deputado Estadual;22111;PEDRO MATOS;3;PL;PL
PARAIPABA;109;135; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;1;PL;PL
PARAIPABA;109;135; ;Deputado Estadual;22380;DUDU DIÓGENES;3;PL;PL
PARAIPABA;109;135; ;Deputado Estadual;22555;MARTA GONÇALVES;63;PL;PL
PARAIPABA;109;135; ;Deputado Estadual;22777;DRA SILVANA;10;PL;PL
PARAIPABA;109;135; ;Deputado Estadual;23190;TENENTE DANTAS;1;CIDADANIA;(PSDB/CIDADANIA)
PARAIPABA;109;135; ;Deputado Estadual;44447;ISABELLE MUNGUBA;1;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;44543;ANDERSON FELÍCIO;1;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;44567;MAGNOLIA ROCHA;32;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;44777;FIRMO CAMURÇA;2;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;10;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;135; ;Deputado Estadual;45123;EMILIA PESSOA;26;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;135; ;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
PARAIPABA;109;135; ;Deputado Estadual;50500;RENATO ROSENO;3;PSOL;(PSOL/REDE)
PARAIPABA;109;135; ;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;135; ;Deputado Estadual;70123;TOMAZ HOLANDA;19;AVANTE;AVANTE
PARAIPABA;109;135; ;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
PARAIPABA;109;135; ;Deputado Estadual;70567;AILTON DA PESCA;2;AVANTE;AVANTE
PARAIPABA;109;135; ;Deputado Estadual;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;135; ;Deputado Estadual;11;LEGENDA PP;1;PP;PP
PARAIPABA;109;135; ;Deputado Estadual;13;LEGENDA PT;8;PT;PT
PARAIPABA;109;135; ;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
PARAIPABA;109;135; ;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;135; ;Deputado Estadual;70;LEGENDA AVANTE;2;AVANTE;AVANTE
PARAIPABA;109;135; ;Deputado Estadual;95;BRANCOS;17; ; 
PARAIPABA;109;135; ;Deputado Estadual;96;NULOS;5; ; 
PARAIPABA;109;136; ;Presidente;12;CIRO GOMES;13;PDT;PDT
PARAIPABA;109;136; ;Presidente;13;LULA;188;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;136; ;Presidente;15;SIMONE TEBET;4;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;136; ;Presidente;22;JAIR BOLSONARO;86;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;136; ;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Presidente;95;BRANCOS;7; ; 
PARAIPABA;109;136; ;Presidente;96;NULOS;4; ; 
PARAIPABA;109;136; ;Governador;12;ROBERTO CLÁUDIO;23;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;136; ;Governador;13;ELMANO DE FREITAS;144;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;136; ;Governador;44;CAPITÃO WAGNER;112;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;136; ;Governador;95;BRANCOS;12; ; 
PARAIPABA;109;136; ;Governador;96;NULOS;12; ; 
PARAIPABA;109;136; ;Senador;131;CAMILO;175;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;136; ;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;136; ;Senador;700;KAMILA CARDOSO;75;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;136; ;Senador;95;BRANCOS;21; ; 
PARAIPABA;109;136; ;Senador;96;NULOS;27; ; 
PARAIPABA;109;136; ;Deputado Federal;1010;RONALDO MARTINS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;136; ;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;136; ;Deputado Federal;1113;ELINETE TORRES;1;PP;PP
PARAIPABA;109;136; ;Deputado Federal;1123;TARSO MAGNO;1;PP;PP
PARAIPABA;109;136; ;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1213;IDILVAN;3;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1214;EDUARDO BISMARCK;13;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1292;ENFERMEIRA ANA PAULA;1;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;1313;LUIZIANNE LINS;4;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Federal;1322;GUIMARÃES DO PT;3;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Federal;1444;CABO JORDÂNIA;1;PTB;PTB
PARAIPABA;109;136; ;Deputado Federal;1533;EUNÍCIO;3;MDB;MDB
PARAIPABA;109;136; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2222;ANDRÉ FERNANDES;6;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2244;TADEU OLIVEIRA;1;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2277;DR JAZIEL;6;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2288;PRISCILA COSTA;1;PL;PL
PARAIPABA;109;136; ;Deputado Federal;2299;MATHEUS NORONHA;3;PL;PL
PARAIPABA;109;136; ;Deputado Federal;4000;DENIS BEZERRA;4;PSB;PSB
PARAIPABA;109;136; ;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4422;JULIERME SENA;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4447;DANILO FORTE;58;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4456;DAYANY DO CAPITÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4477;FERNANDA PESSOA;2;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4488;MOSES RODRIGUES;21;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Federal;4512;SARGENTO GERSON;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;136; ;Deputado Federal;5013;ADELITA MONTEIRO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;136; ;Deputado Federal;5044;LÍDIA DO BORA DE RUMA;1;PSOL;(PSOL/REDE)
PARAIPABA;109;136; ;Deputado Federal;5511;CÉLIO STUDART;1;PSD;PSD
PARAIPABA;109;136; ;Deputado Federal;5533;LUIZ GASTÃO;3;PSD;PSD
PARAIPABA;109;136; ;Deputado Federal;5555;DOMINGOS NETO;94;PSD;PSD
PARAIPABA;109;136; ;Deputado Federal;5567;POETA GERALDO AMANCIO;1;PSD;PSD
PARAIPABA;109;136; ;Deputado Federal;5588;ELIANE BRAZ;21;PSD;PSD
PARAIPABA;109;136; ;Deputado Federal;6565;INÁCIO ARRUDA;3;PC do B;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Federal;12;LEGENDA PDT;2;PDT;PDT
PARAIPABA;109;136; ;Deputado Federal;13;LEGENDA PT;3;PT;PT
PARAIPABA;109;136; ;Deputado Federal;95;BRANCOS;17; ; 
PARAIPABA;109;136; ;Deputado Federal;96;NULOS;3; ; 
PARAIPABA;109;136; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;136; ;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;3;PP;PP
PARAIPABA;109;136; ;Deputado Estadual;11113;ALMIR BIÉ;1;PP;PP
PARAIPABA;109;136; ;Deputado Estadual;11444;LEONARDO PINHEIRO;1;PP;PP
PARAIPABA;109;136; ;Deputado Estadual;11999;MOÉSIO LOIOLA;1;PP;PP
PARAIPABA;109;136; ;Deputado Estadual;12123;CLÁUDIO PINHO;7;PDT;PDT
PARAIPABA;109;136; ;Deputado Estadual;12127;HELAINE COELHO;18;PDT;PDT
PARAIPABA;109;136; ;Deputado Estadual;12344;JANNE RUTH;1;PDT;PDT
PARAIPABA;109;136; ;Deputado Estadual;12555;ORIEL FILHO;1;PDT;PDT
PARAIPABA;109;136; ;Deputado Estadual;13132;ACRISIO SENA;7;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13222;FERNANDO SANTANA;1;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13234;GUILHERME SAMPAIO;2;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13777;NIZO ;21;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;13789;JULINHO;1;PT;(PT/PC do B/PV)
PARAIPABA;109;136; ;Deputado Estadual;15120;JACQUELINE GOUVEIA;1;MDB;MDB
PARAIPABA;109;136; ;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
PARAIPABA;109;136; ;Deputado Estadual;22022;CARMELO NETO;3;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22111;PEDRO MATOS;4;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22122;ARI COWBOY;1;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;1;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22380;DUDU DIÓGENES;2;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22555;MARTA GONÇALVES;67;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22556;DAVID PROARMAS;1;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;22777;DRA SILVANA;6;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;44543;ANDERSON FELÍCIO;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;44567;MAGNOLIA ROCHA;28;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;44678;ABREU DE CAPISTRANO;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;44776;NICOLLE BARBOSA;1;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;22;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;136; ;Deputado Estadual;45123;EMILIA PESSOA;25;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;136; ;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;136; ;Deputado Estadual;50777;ADRIANA GERONIMO;1;PSOL;(PSOL/REDE)
PARAIPABA;109;136; ;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
PARAIPABA;109;136; ;Deputado Estadual;55678;DEP FERNANDO HUGO - DR HUGO;1;PSD;PSD
PARAIPABA;109;136; ;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
PARAIPABA;109;136; ;Deputado Estadual;70123;TOMAZ HOLANDA;11;AVANTE;AVANTE
PARAIPABA;109;136; ;Deputado Estadual;70300;GILBERTO PAPAI;1;AVANTE;AVANTE
PARAIPABA;109;136; ;Deputado Estadual;10;LEGENDA REPUBLICANOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;136; ;Deputado Estadual;11;LEGENDA PP;2;PP;PP
PARAIPABA;109;136; ;Deputado Estadual;12;LEGENDA PDT;2;PDT;PDT
PARAIPABA;109;136; ;Deputado Estadual;13;LEGENDA PT;10;PT;PT
PARAIPABA;109;136; ;Deputado Estadual;22;LEGENDA PL;1;PL;PL
PARAIPABA;109;136; ;Deputado Estadual;44;LEGENDA UNIÃO;3;UNIÃO;UNIÃO
PARAIPABA;109;136; ;Deputado Estadual;45;LEGENDA PSDB;2;PSDB;PSDB
PARAIPABA;109;136; ;Deputado Estadual;65;LEGENDA PC do B;1;PC do B;PC do B
PARAIPABA;109;136; ;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
PARAIPABA;109;136; ;Deputado Estadual;95;BRANCOS;23; ; 
PARAIPABA;109;136; ;Deputado Estadual;96;NULOS;3; ; 
PARAIPABA;109;137; ;Presidente;12;CIRO GOMES;9;PDT;PDT
PARAIPABA;109;137; ;Presidente;13;LULA;177;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
PARAIPABA;109;137; ;Presidente;15;SIMONE TEBET;5;MDB;MDB, (PSDB/CIDADANIA), PODE
PARAIPABA;109;137; ;Presidente;16;VERA;1;PSTU;PSTU
PARAIPABA;109;137; ;Presidente;22;JAIR BOLSONARO;80;PL;PP, REPUBLICANOS, PL
PARAIPABA;109;137; ;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Presidente;95;BRANCOS;4; ; 
PARAIPABA;109;137; ;Presidente;96;NULOS;12; ; 
PARAIPABA;109;137; ;Governador;12;ROBERTO CLÁUDIO;25;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
PARAIPABA;109;137; ;Governador;13;ELMANO DE FREITAS;122;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
PARAIPABA;109;137; ;Governador;44;CAPITÃO WAGNER;114;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
PARAIPABA;109;137; ;Governador;95;BRANCOS;9; ; 
PARAIPABA;109;137; ;Governador;96;NULOS;21; ; 
PARAIPABA;109;137; ;Senador;131;CAMILO;175;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
PARAIPABA;109;137; ;Senador;555;ERIKA AMORIM;3;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
PARAIPABA;109;137; ;Senador;700;KAMILA CARDOSO;64;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
PARAIPABA;109;137; ;Senador;95;BRANCOS;17; ; 
PARAIPABA;109;137; ;Senador;96;NULOS;32; ; 
PARAIPABA;109;137; ;Deputado Federal;1000;BISPA VANESSA LIMA;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;137; ;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;137; ;Deputado Federal;1020;ERLAN BASTOS;1;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;137; ;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
PARAIPABA;109;137; ;Deputado Federal;1212;LEÔNIDAS CRISTINO;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1213;IDILVAN;2;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1214;EDUARDO BISMARCK;9;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1233;ROBÉRIO MONTEIRO;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1234;ANDRÉ FIGUEIREDO;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1277;ADAIL JR;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;1313;LUIZIANNE LINS;9;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Federal;1322;GUIMARÃES DO PT;3;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Federal;1533;EUNÍCIO;2;MDB;MDB
PARAIPABA;109;137; ;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2211;YURY DO PAREDÃO;1;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2222;ANDRÉ FERNANDES;7;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2255;JÚNIOR MANO;3;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2277;DR JAZIEL;5;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
PARAIPABA;109;137; ;Deputado Federal;2299;MATHEUS NORONHA;3;PL;PL
PARAIPABA;109;137; ;Deputado Federal;4000;DENIS BEZERRA;3;PSB;PSB
PARAIPABA;109;137; ;Deputado Federal;4012;ALANDERSON MANGUEIRA;1;PSB;PSB
PARAIPABA;109;137; ;Deputado Federal;4050;HEITOR HOLANDA;1;PSB;PSB
PARAIPABA;109;137; ;Deputado Federal;4410;CARLOS MATOS;2;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4411;VANDERLAN ALVES;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4422;JULIERME SENA;2;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4447;DANILO FORTE;59;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4455;VAIDON OLIVEIRA;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4488;MOSES RODRIGUES;22;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;4512;SARGENTO GERSON;1;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;137; ;Deputado Federal;5500;NAUMI AMORIM;1;PSD;PSD
PARAIPABA;109;137; ;Deputado Federal;5533;LUIZ GASTÃO;1;PSD;PSD
PARAIPABA;109;137; ;Deputado Federal;5555;DOMINGOS NETO;90;PSD;PSD
PARAIPABA;109;137; ;Deputado Federal;5588;ELIANE BRAZ;19;PSD;PSD
PARAIPABA;109;137; ;Deputado Federal;6565;INÁCIO ARRUDA;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Federal;7033;PASTOR AIRTON SILVA;1;AVANTE;AVANTE
PARAIPABA;109;137; ;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Federal;13;LEGENDA PT;1;PT;PT
PARAIPABA;109;137; ;Deputado Federal;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Federal;55;LEGENDA PSD;1;PSD;PSD
PARAIPABA;109;137; ;Deputado Federal;95;BRANCOS;12; ; 
PARAIPABA;109;137; ;Deputado Federal;96;NULOS;8; ; 
PARAIPABA;109;137; ;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;137; ;Deputado Estadual;10123;DAVID DURAND;2;REPUBLICANOS;REPUBLICANOS
PARAIPABA;109;137; ;Deputado Estadual;11113;ALMIR BIÉ;2;PP;PP
PARAIPABA;109;137; ;Deputado Estadual;12123;CLÁUDIO PINHO;5;PDT;PDT
PARAIPABA;109;137; ;Deputado Estadual;12127;HELAINE COELHO;13;PDT;PDT
PARAIPABA;109;137; ;Deputado Estadual;12300;QUEIROZ FILHO;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Estadual;12555;ORIEL FILHO;1;PDT;PDT
PARAIPABA;109;137; ;Deputado Estadual;13132;ACRISIO SENA;4;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13234;GUILHERME SAMPAIO;1;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13456;DE ASSIS DINIZ;1;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13555;JULIANA LUCENA;2;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13777;NIZO ;22;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;13789;JULINHO;1;PT;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;15888;AGENOR NETO;1;MDB;MDB
PARAIPABA;109;137; ;Deputado Estadual;22022;CARMELO NETO;2;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;22111;PEDRO MATOS;2;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;22222;PR.ALCIDES FERNANDES;2;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;22380;DUDU DIÓGENES;2;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;22555;MARTA GONÇALVES;81;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;22777;DRA SILVANA;3;PL;PL
PARAIPABA;109;137; ;Deputado Estadual;44111;FELIPE MOTA;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44123;TONY BRITO;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44144;JULIANA MIRANDA;2;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44190;SARGENTO REGINAURO;3;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44444;ENEAS GOES;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44557;NASARÉ ALENCAR;1;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44567;MAGNOLIA ROCHA;34;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;44888;DR. OSCAR RODRIGUES;14;UNIÃO;UNIÃO
PARAIPABA;109;137; ;Deputado Estadual;45000;JORGE PINHEIRO;2;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;137; ;Deputado Estadual;45123;EMILIA PESSOA;23;PSDB;(PSDB/CIDADANIA)
PARAIPABA;109;137; ;Deputado Estadual;50500;RENATO ROSENO;2;PSOL;(PSOL/REDE)
PARAIPABA;109;137; ;Deputado Estadual;55333;SIMÃO PEDRO;1;PSD;PSD
PARAIPABA;109;137; ;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
PARAIPABA;109;137; ;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
PARAIPABA;109;137; ;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
PARAIPABA;109;137; ;Deputado Estadual;70123;TOMAZ HOLANDA;10;AVANTE;AVANTE
PARAIPABA;109;137; ;Deputado Estadual;70222;STUART CASTRO;1;AVANTE;AVANTE
PARAIPABA;109;137; ;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
